feature_combination,features,feature_count,label,model,train_samples,test_samples,PLCC,SRCC,KRCC,RMSE
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,SR,svr_regressor,800,200,0.7019060511480087,0.6979346594413378,0.5087472762123022,0.48564121622232165
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,SR,xgboost_regressor,800,200,0.6491233979043409,0.6345478969101833,0.4519405151332606,0.5188989954576951
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,SR,catboost_regressor,800,200,0.6667965580666909,0.6562250851614041,0.4756686489645062,0.5095278604905633
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,SR,graph_neural_network,800,200,0.6875421323718801,0.6729776170546733,0.4928614916981632,0.5004533209534335
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,mlp_regressor,800,200,0.7855178270532824,0.7855072268113112,0.5850545260917936,0.5078324851605921
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,ridge_regressor,800,200,0.8079015660878922,0.801319883987238,0.597517463943603,0.4774528935265556
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,decision_tree_regressor,800,200,0.5964172269161784,0.5876704273169143,0.41508882076376374,0.6633547787712215
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,random_forest_regressor,800,200,0.7614380898941302,0.7474219961166102,0.5476657125363655,0.5125273652914467
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,extra_trees_regressor,800,200,0.7684854490891168,0.7543626748390894,0.55580682516537,0.5084259372506978
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,gradient_boosting_regressor,800,200,0.8014189608076446,0.7924666560166153,0.5964118807470715,0.4696758326359022
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,adaboost_regressor,800,200,0.7867844244325931,0.7790069650761017,0.5729674791428093,0.495275678466703
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,svr_regressor,800,200,0.8545970178144873,0.8465910497197685,0.6491783514906193,0.4169210377818674
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,xgboost_regressor,800,200,0.7834850699439785,0.7656684659632139,0.5656565663708323,0.48808697272070684
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,catboost_regressor,800,200,0.8056610694044948,0.795915244817778,0.5937986841007243,0.4686486459954812
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,graph_neural_network,800,200,0.7828329262783627,0.7704378387745652,0.5706819445368844,0.4938511423160004
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,mlp_regressor,800,200,0.7203733574844804,0.722867104482697,0.5332732177254367,0.5664437780005221
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,ridge_regressor,800,200,0.7544913399682448,0.7372797296327461,0.5436348742856555,0.5228737077435763
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,decision_tree_regressor,800,200,0.5391358600475834,0.5352008115148558,0.381619898816861,0.681248919966942
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,random_forest_regressor,800,200,0.7184264661771843,0.6925860410364578,0.5092301505614337,0.5535579011797923
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,extra_trees_regressor,800,200,0.7378114149297815,0.7234378792401484,0.5333738163328173,0.545945800862216
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,gradient_boosting_regressor,800,200,0.753115662727378,0.7343366019740871,0.5400133244199479,0.5195673319032419
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,adaboost_regressor,800,200,0.7415929806913972,0.7437723542072584,0.5488172659834537,0.5380893017909048
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,svr_regressor,800,200,0.8075537672703997,0.7978771080542657,0.6103317509791029,0.4738027121465793
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,xgboost_regressor,800,200,0.7473529832091326,0.7342690990461361,0.5386049439166172,0.5250098048176487
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,catboost_regressor,800,200,0.7324390976889109,0.7203717462461122,0.535285189873052,0.5408116586221581
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,graph_neural_network,800,200,0.78077930346917,0.7649064279454495,0.5766312175065464,0.49686536081006866
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,mlp_regressor,800,200,0.7874146048465464,0.784554366991126,0.589868124058171,0.6995099427861288
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,ridge_regressor,800,200,0.7868646941728149,0.7779736185673382,0.5792081596646554,0.6757855948577559
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,decision_tree_regressor,800,200,0.5533313665070924,0.5481195127401086,0.39501284036761375,0.9461156972326376
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,random_forest_regressor,800,200,0.763357117800209,0.7453031352539373,0.5636204758816844,0.7154334653635986
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,extra_trees_regressor,800,200,0.7651832451111298,0.7440595883099392,0.5634193444780331,0.7144741651183893
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,gradient_boosting_regressor,800,200,0.8112666908200057,0.7956202847304201,0.6093778702123412,0.6403969546706725
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,adaboost_regressor,800,200,0.7714609784016974,0.7672860073198047,0.5831048468555683,0.6906839587985621
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,svr_regressor,800,200,0.8373138536392133,0.8336272194952968,0.6439724716403543,0.6070388341392093
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,xgboost_regressor,800,200,0.8013913914981997,0.7852601436342516,0.6003269570480354,0.653269575892247
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,catboost_regressor,800,200,0.8159030202301827,0.8004977188539547,0.6073665561758288,0.6345916215265176
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,graph_neural_network,800,200,0.7995912765090668,0.7837780876865191,0.5871528501088793,0.6604523783285118
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,mlp_regressor,800,200,0.7951947167713883,0.7658846774252308,0.5734767980877905,0.44710012225265955
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,ridge_regressor,800,200,0.8192910873993303,0.7730362885839195,0.5870579519763708,0.4050470304527241
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,decision_tree_regressor,800,200,0.6799275793423066,0.6157981029137505,0.44644006186920143,0.5139327189687074
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,random_forest_regressor,800,200,0.769259596130628,0.7180217603323555,0.5355501683396812,0.42346551518353215
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,extra_trees_regressor,800,200,0.7607740856147611,0.7024944761994582,0.5227738235704243,0.4300623979830728
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,gradient_boosting_regressor,800,200,0.790067230326131,0.7607244168303928,0.5755894220260142,0.4068238528206012
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,adaboost_regressor,800,200,0.8007123143838834,0.7528289709468847,0.570572056917598,0.3977488016545243
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,svr_regressor,800,200,0.8272264947105125,0.7920549990349811,0.6047637526014827,0.37266786724535383
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,xgboost_regressor,800,200,0.8014775239216366,0.7647536203064785,0.579512866482715,0.39588908109977217
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,catboost_regressor,800,200,0.8014785312750904,0.7639113277704317,0.5798146699024613,0.3972958733079151
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,graph_neural_network,800,200,0.8041203432200452,0.7712106963909202,0.5824302995402619,0.4330058576242178
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,mlp_regressor,800,200,0.6579505389973421,0.6436666963605725,0.4579971524080544,0.6754160156839695
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,ridge_regressor,800,200,0.6781076519060861,0.6449673361837801,0.46243198398947044,0.60678823166774
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,decision_tree_regressor,800,200,0.3619169042273497,0.32170634470130405,0.22272157700945797,0.8627177119985905
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,random_forest_regressor,800,200,0.5995179649456763,0.548541470074989,0.3880477633739018,0.6524602601166541
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,extra_trees_regressor,800,200,0.571606009397756,0.5380290899583476,0.37716226767406247,0.6671706085454441
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,gradient_boosting_regressor,800,200,0.6901830504192229,0.6431303887056743,0.4651533579144303,0.5897971429973321
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,adaboost_regressor,800,200,0.6444898991169921,0.6280009796874433,0.4532100187369168,0.6301231059426707
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,svr_regressor,800,200,0.6977604131985916,0.6644049257908187,0.48178397634474035,0.5805256634865228
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,xgboost_regressor,800,200,0.6814447109834325,0.6410234121985288,0.46364148351167483,0.5963658994087953
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,catboost_regressor,800,200,0.6948635174764288,0.6412034315512218,0.46626206580978435,0.5842588090735015
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,graph_neural_network,800,200,0.6876303693395509,0.6410669168754296,0.4654557327949814,0.5994016530471549
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,mlp_regressor,800,200,0.6280119170956366,0.6207699594603554,0.4412829634971926,0.5748151546774007
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,ridge_regressor,800,200,0.6029009900613728,0.6082415616834405,0.43716070295871345,0.5509675450955814
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,decision_tree_regressor,800,200,0.34398076340738615,0.3194962795098353,0.22554901710556854,0.6999535424015654
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,random_forest_regressor,800,200,0.6345500856864958,0.6187471452359575,0.44027753409756354,0.5409860799377336
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,extra_trees_regressor,800,200,0.6143426757325818,0.5944088724952435,0.4179570014257985,0.5501832903823775
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,gradient_boosting_regressor,800,200,0.6514755816885747,0.6461620156587181,0.46119046560984794,0.5221020348582442
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,adaboost_regressor,800,200,0.6149524092905612,0.6019313381325817,0.42777362876426184,0.5418223964025956
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,svr_regressor,800,200,0.7108061743424244,0.7016915287220229,0.5101548773717829,0.480174948432546
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,xgboost_regressor,800,200,0.619356152887276,0.6083510651601783,0.4362558164990473,0.5364889961566313
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,catboost_regressor,800,200,0.6321684115347563,0.6144675093574209,0.4396742764577861,0.5288634014451473
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,graph_neural_network,800,200,0.6568764895298747,0.6483190841456916,0.46611706966803024,0.540578430011547
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,mlp_regressor,800,200,0.8399760643234422,0.8286730883322577,0.6342027245557839,0.47131066226969814
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,ridge_regressor,800,200,0.817216313560475,0.8029519260123207,0.5983215244501714,0.4834228385456105
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,decision_tree_regressor,800,200,0.6605861828684046,0.6507166335332211,0.4664431041438693,0.6187516610780376
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,random_forest_regressor,800,200,0.7604381349069949,0.756592482256631,0.5566108856719384,0.5082482492657442
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,extra_trees_regressor,800,200,0.7528676306980991,0.7489790362103932,0.5509824621259599,0.515210558105413
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,gradient_boosting_regressor,800,200,0.783336978978747,0.776239988179914,0.5782200117859627,0.4881217713390879
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,adaboost_regressor,800,200,0.769396258169649,0.7732263424190273,0.5705016808291993,0.5039398144946441
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,svr_regressor,800,200,0.8650373939576304,0.8545277540899082,0.6584250473161554,0.401346397330879
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,xgboost_regressor,800,200,0.7840323224580033,0.7820646381646528,0.5827428521354097,0.4878170280595238
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,catboost_regressor,800,200,0.8033458878489915,0.8022199071628353,0.6002311681532712,0.4715475967261741
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,graph_neural_network,800,200,0.8144689634831817,0.808304063829871,0.6060606068258918,0.4892925146615438
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,mlp_regressor,800,200,0.7553519694608485,0.7563673075596613,0.5558073057787281,0.5237065418668487
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,ridge_regressor,800,200,0.786369346965163,0.7774822234227016,0.5743174495367889,0.4977147769445378
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,decision_tree_regressor,800,200,0.5942915070007323,0.5656420375170284,0.40300682323504344,0.6500024422554181
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,random_forest_regressor,800,200,0.7261469595740478,0.7054475989087018,0.5146624753599951,0.5386625938504962
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,extra_trees_regressor,800,200,0.7199747292901696,0.6948323884721569,0.5090289533466722,0.544300995233962
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,gradient_boosting_regressor,800,200,0.774478163095982,0.761082012060765,0.5664707581610892,0.49795706261840866
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,adaboost_regressor,800,200,0.7454441743140664,0.7467563688642523,0.5529440126373532,0.5272363981914706
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,svr_regressor,800,200,0.8210379425812157,0.8142930700993908,0.6147580897038565,0.45433038265951675
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,xgboost_regressor,800,200,0.7611987898841747,0.7568705793891618,0.5616420250068124,0.5066286719551367
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,catboost_regressor,800,200,0.7724210426453098,0.7569605832930963,0.5760276258622619,0.5010896324319049
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,graph_neural_network,800,200,0.8048542814813531,0.8014915148297698,0.6017808693517378,0.4729884341034013
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,O,mlp_regressor,800,200,0.8037698628688154,0.7981876316479749,0.5997235628370817,0.7294869212303687
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,O,ridge_regressor,800,200,0.8150677791165504,0.8029638119491695,0.6039473223137577,0.6645716825674275
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,O,decision_tree_regressor,800,200,0.6296792281993964,0.5944140517262877,0.42662499446928737,0.8816575377243853
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,O,random_forest_regressor,800,200,0.7560231257245001,0.7413234850218176,0.5498429747315744,0.7067526404892258
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,O,extra_trees_regressor,800,200,0.7442375498770235,0.7237398212370805,0.537272262003372,0.7201736175431507
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,O,gradient_boosting_regressor,800,200,0.7900962119373475,0.7764750619967057,0.5880579414253099,0.6603580893220111
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,O,adaboost_regressor,800,200,0.7804475094480373,0.772393536747304,0.5781313814348141,0.6815108890388396
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,O,svr_regressor,800,200,0.8418606087340285,0.8338867292918127,0.639044752250899,0.588441199146078
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,O,xgboost_regressor,800,200,0.7760692784922291,0.758764643426965,0.5655312242163711,0.6791833308975019
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,O,catboost_regressor,800,200,0.8069498698064201,0.788198754567053,0.5946952777458008,0.6373028204998668
level1_U1_S1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,O,graph_neural_network,800,200,0.8008281023696948,0.7949970112017938,0.5976116830987438,0.7400740168031607
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,mlp_regressor,800,200,0.7941335866595848,0.7651068881466194,0.5703581627504128,0.42212551753409927
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,ridge_regressor,800,200,0.8238191980257402,0.7887383315421945,0.5993312910460508,0.4113272614864108
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,decision_tree_regressor,800,200,0.5887654903478653,0.5515567242773846,0.39498215684348176,0.5704314180062806
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,random_forest_regressor,800,200,0.7777614634226462,0.7346763513946191,0.55245115984547,0.421068772857286
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,extra_trees_regressor,800,200,0.781046553471402,0.734800857682227,0.5513445473064005,0.4203210620606152
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,gradient_boosting_regressor,800,200,0.8235849131450487,0.7966129792144623,0.6063733708401293,0.37645424249258824
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,adaboost_regressor,800,200,0.7912440136708613,0.7644013595522803,0.5819839643015661,0.40797411774144415
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,svr_regressor,800,200,0.8404540241172975,0.814450380009002,0.6246827783047338,0.35979873004835944
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,xgboost_regressor,800,200,0.8021874437640278,0.7738785811199665,0.5876615588158632,0.39485916453866415
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,catboost_regressor,800,200,0.7975380277046829,0.7611549385718809,0.5753882197461834,0.39991011689190986
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,TSV,graph_neural_network,800,200,0.821097759928571,0.7844323640894381,0.5968162625481654,0.3873992284617802
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,mlp_regressor,800,200,0.6499264410294019,0.609198990964932,0.4325976624417627,0.6568695567183128
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,ridge_regressor,800,200,0.6854287910826875,0.6328497835056253,0.4560821114978975,0.5980237956271209
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,decision_tree_regressor,800,200,0.3801910828410026,0.3626697048590086,0.2568566966678417,0.8181799689882859
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,random_forest_regressor,800,200,0.6615343918553963,0.5985335943985015,0.43017866339735394,0.6257224255323521
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,extra_trees_regressor,800,200,0.6457158871018578,0.5753891062872575,0.40800450549027384,0.6365735655478787
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,gradient_boosting_regressor,800,200,0.7232181955056777,0.6738049363239438,0.4945845129547366,0.5709616567731866
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,adaboost_regressor,800,200,0.6648414627877671,0.629100706141639,0.4583461894556264,0.6172280710024473
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,svr_regressor,800,200,0.7089836746168854,0.676778255965925,0.49347580505938266,0.5805737247787196
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,xgboost_regressor,800,200,0.7063318193671766,0.6513017671566691,0.4746277708383645,0.5823369274864303
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,catboost_regressor,800,200,0.6710447877547397,0.6146018217876339,0.4440879079027042,0.610443842243192
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,B,graph_neural_network,800,200,0.6897292724178612,0.6411914302610423,0.4645486081533281,0.5939109030245767
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,mlp_regressor,800,200,0.6547211149080288,0.6504326512514954,0.4650110973284383,0.5427457317743765
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,ridge_regressor,800,200,0.6753968089461236,0.6734943834620184,0.4864267435405372,0.5083455506266451
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,decision_tree_regressor,800,200,0.4601762189880669,0.4562696917974843,0.3206709611600477,0.6669825870668035
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,random_forest_regressor,800,200,0.6655829703384545,0.6566390983063308,0.47918765186320794,0.5316660117452587
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,extra_trees_regressor,800,200,0.675793099053777,0.6677589513619187,0.48713054412027756,0.5308310946417163
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,gradient_boosting_regressor,800,200,0.6324035980742316,0.6103003770508753,0.4322340989005311,0.529093388097835
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,adaboost_regressor,800,200,0.6854836589734672,0.6760236161263206,0.49339175044630895,0.5025464985565173
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,svr_regressor,800,200,0.7284916852282458,0.7241997433583504,0.5306656371242157,0.46848660155036054
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,xgboost_regressor,800,200,0.673319918512256,0.672046087478588,0.490951175838868,0.5079129350381876
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,catboost_regressor,800,200,0.6917559659798389,0.6697592648719183,0.4846169706212049,0.5000338863361913
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,SR,graph_neural_network,800,200,0.685057405121818,0.6706937945432566,0.4856224000208339,0.5026186764835197
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,mlp_regressor,800,200,0.8290617510110289,0.823103444913938,0.6201316656908378,0.4719946257595483
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,ridge_regressor,800,200,0.8297879364467824,0.8272030504787826,0.6264636421800635,0.4534161428966815
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,decision_tree_regressor,800,200,0.6574026113708147,0.6477631963595005,0.4608367495965038,0.6132397179748292
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,random_forest_regressor,800,200,0.7682743271403014,0.7604078305018493,0.5600281428248538,0.5065321035147623
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,extra_trees_regressor,800,200,0.7843118888752527,0.7781375370417978,0.5754058000129735,0.4970220828058341
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,gradient_boosting_regressor,800,200,0.820342849176425,0.810148361320532,0.6121915681884754,0.4508631794869607
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,adaboost_regressor,800,200,0.8082938231474689,0.8060632312151581,0.5993413216358381,0.47385004815554604
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,svr_regressor,800,200,0.8820141114155999,0.8729774791703342,0.6764159011506221,0.38574588567015966
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,xgboost_regressor,800,200,0.8036725216083811,0.7940671972305521,0.5936981765374034,0.4699675707168811
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,catboost_regressor,800,200,0.8225252996487165,0.8178668100705895,0.6129956286950438,0.4491585923565626
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,S,graph_neural_network,800,200,0.8511463707881924,0.8473365689168879,0.6511885027570402,0.44090539837757364
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,mlp_regressor,800,200,0.7634062368609111,0.7667147563820007,0.5651629762651392,0.5250537751505755
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,ridge_regressor,800,200,0.7874424320571561,0.783466733001815,0.5848803033117692,0.4978712761142279
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,decision_tree_regressor,800,200,0.5157802338578253,0.47119913117542966,0.3274310178629506,0.7107996137939326
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,random_forest_regressor,800,200,0.744311160383417,0.7275338069017023,0.5349833940509097,0.5421740620382705
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,extra_trees_regressor,800,200,0.7528587429192176,0.7392883167555516,0.5473570227587438,0.5381990728579717
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,gradient_boosting_regressor,800,200,0.755053931956411,0.7437450100653764,0.5504755795875474,0.5201077121474349
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,adaboost_regressor,800,200,0.7420453829605858,0.7419245356184258,0.5490433059059099,0.5293566861782543
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,svr_regressor,800,200,0.8316272907304615,0.8303152650648024,0.6385999596530978,0.45331101649039585
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,xgboost_regressor,800,200,0.7631878079646733,0.7558077832902016,0.5600324472887203,0.5085647366752221
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,catboost_regressor,800,200,0.7740670494588673,0.7658799701730081,0.5685833289160852,0.5040773952039601
level1_U1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",512,U,graph_neural_network,800,200,0.8042413870980407,0.800441469283867,0.6073137927576798,0.4675388509894935
