label,metric,rank,model,feature_combination,score,plcc,srcc,krcc,rmse,feature_count
U,SRCC,10,graph_neural_network,combined_U1_S1_U2_S2,0.8179337280135426,0.8292330474631997,0.8179337280135426,0.6170718576736142,0.4616633772084318,768
U,KRCC,1,svr_regressor,combined_U1_S1_V1_U2_S2_V2,0.6634478156761469,0.8609856495313333,0.8571461788602182,0.6634478156761469,0.4135739494749827,1152
U,KRCC,2,svr_regressor,level1_U1_S1_V1,0.6473520384952245,0.8461280104049566,0.8419400192904796,0.6473520384952245,0.4320882741264287,768
U,KRCC,3,svr_regressor,level1_U1_V1,0.6385999596530978,0.8323922567979649,0.8303152650648024,0.6385999596530978,0.45331101649039585,512
U,KRCC,4,svr_regressor,level1_S1_V1,0.6355820014316749,0.8326788123144103,0.8314035622698775,0.6355820014316749,0.443936607076808,512
U,KRCC,5,svr_regressor,combined_U1_V1_U2_V2,0.6342742195357249,0.8371180224582073,0.8311658019569838,0.6342742195357249,0.4458136174362064,768
U,KRCC,6,svr_regressor,combined_S1_V1_S2_V2,0.6321616487807289,0.838415297782824,0.8303610170493025,0.6321616487807289,0.4403708966725823,768
U,KRCC,7,mlp_regressor,combined_S1_V1_S2_V2,0.6241137601902677,0.8241541697662879,0.8252952973228541,0.6241137601902677,0.4732464830947789,768
U,KRCC,8,svr_regressor,combined_U1_S1_U2_S2,0.620995203361464,0.828569512953072,0.8223409191762032,0.620995203361464,0.44718384653072785,768
U,KRCC,9,graph_neural_network,combined_U1_S1_V1_U2_S2_V2,0.6195868228581333,0.8236297109990586,0.8180424827307968,0.6195868228581333,0.4622665203767219,1152
U,KRCC,10,svr_regressor,combined_V1_V2,0.6186814353917063,0.8159998377466514,0.8076110302647849,0.6186814353917063,0.47157086859250513,384
U,RMSE,1,svr_regressor,combined_U1_S1_V1_U2_S2_V2,0.4135739494749827,0.8609856495313333,0.8571461788602182,0.6634478156761469,0.4135739494749827,1152
U,RMSE,2,svr_regressor,level1_U1_S1_V1,0.4320882741264287,0.8461280104049566,0.8419400192904796,0.6473520384952245,0.4320882741264287,768
U,RMSE,3,svr_regressor,combined_S1_V1_S2_V2,0.4403708966725823,0.838415297782824,0.8303610170493025,0.6321616487807289,0.4403708966725823,768
U,RMSE,4,svr_regressor,level1_S1_V1,0.443936607076808,0.8326788123144103,0.8314035622698775,0.6355820014316749,0.443936607076808,512
U,RMSE,5,svr_regressor,combined_U1_V1_U2_V2,0.4458136174362064,0.8371180224582073,0.8311658019569838,0.6342742195357249,0.4458136174362064,768
U,RMSE,6,svr_regressor,combined_U1_S1_U2_S2,0.44718384653072785,0.828569512953072,0.8223409191762032,0.620995203361464,0.44718384653072785,768
U,RMSE,7,graph_neural_network,combined_S1_V1_S2_V2,0.4519560364769333,0.821521442393794,0.8092175999500163,0.6114383356602912,0.4519560364769333,768
U,RMSE,8,svr_regressor,level1_U1_V1,0.45331101649039585,0.8323922567979649,0.8303152650648024,0.6385999596530978,0.45331101649039585,512
U,RMSE,9,svr_regressor,level1_U1_S1,0.45433038265951675,0.8224557552569679,0.8142930700993908,0.6147580897038565,0.45433038265951675,512
U,RMSE,10,graph_neural_network,level1_U1_S1_V1,0.46033571054687517,0.8189239761611196,0.8120122211671833,0.6150598855259988,0.46033571054687517,768
O,PLCC,1,svr_regressor,combined_S1_V1_S2_V2,0.8801942955100325,0.8801942955100325,0.8720399195778473,0.6855061064943351,0.5209594274043742,768
O,PLCC,2,svr_regressor,level1_U1_S1_V1,0.8784672126428502,0.8784672126428502,0.8674092447694969,0.6800755585957518,0.5242460570850513,768
O,PLCC,3,svr_regressor,combined_U1_S1_V1_U2_S2_V2,0.8782678524042498,0.8782678524042498,0.8678997632866108,0.679472164384798,0.5268984199309482,1152
O,PLCC,4,svr_regressor,combined_U1_V1_U2_V2,0.8639774381604041,0.8639774381604041,0.8513676391975825,0.6576494070886386,0.5594943068077612,768
O,PLCC,5,svr_regressor,combined_V1_V2,0.8583025473743539,0.8583025473743539,0.8457439269019864,0.6591578926160229,0.5757721547754955,384
O,PLCC,6,graph_neural_network,combined_U1_S1_V1_U2_S2_V2,0.8552082279391221,0.8552082279391221,0.8414567650612784,0.6531239505064856,0.5899092167939294,1152
O,PLCC,7,svr_regressor,level1_U1_V1,0.8525365127053267,0.8525365127053267,0.8401802168714805,0.6480956654152047,0.573008120402912,512
O,PLCC,8,ridge_regressor,combined_U1_V1_U2_V2,0.8485125464965677,0.8485125464965677,0.835318533342532,0.6326085473340594,0.60348453352119,768
O,PLCC,9,ridge_regressor,combined_U1_S1_V1_U2_S2_V2,0.8483107457072734,0.8483107457072734,0.833636969863374,0.6386424894435965,0.6001472994737447,1152
O,PLCC,10,svr_regressor,level1_S1_V1,0.8464407834700953,0.8464407834700953,0.8356162945830431,0.6505092422590195,0.5827917389401465,512
O,SRCC,1,svr_regressor,combined_S1_V1_S2_V2,0.8720399195778473,0.8801942955100325,0.8720399195778473,0.6855061064943351,0.5209594274043742,768
O,SRCC,2,svr_regressor,combined_U1_S1_V1_U2_S2_V2,0.8678997632866108,0.8782678524042498,0.8678997632866108,0.679472164384798,0.5268984199309482,1152
O,SRCC,3,svr_regressor,level1_U1_S1_V1,0.8674092447694969,0.8784672126428502,0.8674092447694969,0.6800755585957518,0.5242460570850513,768
O,SRCC,4,svr_regressor,combined_U1_V1_U2_V2,0.8513676391975825,0.8639774381604041,0.8513676391975825,0.6576494070886386,0.5594943068077612,768
O,SRCC,5,svr_regressor,combined_V1_V2,0.8457439269019864,0.8583025473743539,0.8457439269019864,0.6591578926160229,0.5757721547754955,384
O,SRCC,6,graph_neural_network,combined_U1_S1_V1_U2_S2_V2,0.8414567650612784,0.8552082279391221,0.8414567650612784,0.6531239505064856,0.5899092167939294,1152
O,SRCC,7,svr_regressor,level1_U1_V1,0.8401802168714805,0.8525365127053267,0.8401802168714805,0.6480956654152047,0.573008120402912,512
O,SRCC,8,svr_regressor,level1_S1_V1,0.8356162945830431,0.8464407834700953,0.8356162945830431,0.6505092422590195,0.5827917389401465,512
O,SRCC,9,ridge_regressor,combined_U1_V1_U2_V2,0.835318533342532,0.8485125464965677,0.835318533342532,0.6326085473340594,0.60348453352119,768
O,SRCC,10,gradient_boosting_regressor,combined_U1_V1_U2_V2,0.8341222381822925,0.8402629383352549,0.8341222381822925,0.6434696431312262,0.6007686455946686,768
O,KRCC,1,svr_regressor,combined_S1_V1_S2_V2,0.6855061064943351,0.8801942955100325,0.8720399195778473,0.6855061064943351,0.5209594274043742,768
O,KRCC,2,svr_regressor,level1_U1_S1_V1,0.6800755585957518,0.8784672126428502,0.8674092447694969,0.6800755585957518,0.5242460570850513,768
O,KRCC,3,svr_regressor,combined_U1_S1_V1_U2_S2_V2,0.679472164384798,0.8782678524042498,0.8678997632866108,0.679472164384798,0.5268984199309482,1152
O,KRCC,4,svr_regressor,combined_V1_V2,0.6591578926160229,0.8583025473743539,0.8457439269019864,0.6591578926160229,0.5757721547754955,384
O,KRCC,5,svr_regressor,combined_U1_V1_U2_V2,0.6576494070886386,0.8639774381604041,0.8513676391975825,0.6576494070886386,0.5594943068077612,768
O,KRCC,6,graph_neural_network,combined_U1_S1_V1_U2_S2_V2,0.6531239505064856,0.8552082279391221,0.8414567650612784,0.6531239505064856,0.5899092167939294,1152
O,KRCC,7,svr_regressor,level1_S1_V1,0.6505092422590195,0.8464407834700953,0.8356162945830431,0.6505092422590195,0.5827917389401465,512
O,KRCC,8,svr_regressor,level1_U1_V1,0.6480956654152047,0.8525365127053267,0.8401802168714805,0.6480956654152047,0.573008120402912,512
O,KRCC,9,svr_regressor,level1_V1,0.6439724716403543,0.8380272444561302,0.8336272194952968,0.6439724716403543,0.6070388341392093,256
O,KRCC,10,gradient_boosting_regressor,combined_U1_V1_U2_V2,0.6434696431312262,0.8402629383352549,0.8341222381822925,0.6434696431312262,0.6007686455946686,768
O,RMSE,1,svr_regressor,combined_S1_V1_S2_V2,0.5209594274043742,0.8801942955100325,0.8720399195778473,0.6855061064943351,0.5209594274043742,768
O,RMSE,2,svr_regressor,level1_U1_S1_V1,0.5242460570850513,0.8784672126428502,0.8674092447694969,0.6800755585957518,0.5242460570850513,768
O,RMSE,3,svr_regressor,combined_U1_S1_V1_U2_S2_V2,0.5268984199309482,0.8782678524042498,0.8678997632866108,0.679472164384798,0.5268984199309482,1152
O,RMSE,4,svr_regressor,combined_U1_V1_U2_V2,0.5594943068077612,0.8639774381604041,0.8513676391975825,0.6576494070886386,0.5594943068077612,768
O,RMSE,5,svr_regressor,level1_U1_V1,0.573008120402912,0.8525365127053267,0.8401802168714805,0.6480956654152047,0.573008120402912,512
O,RMSE,6,svr_regressor,combined_V1_V2,0.5757721547754955,0.8583025473743539,0.8457439269019864,0.6591578926160229,0.5757721547754955,384
O,RMSE,7,svr_regressor,level1_S1_V1,0.5827917389401465,0.8464407834700953,0.8356162945830431,0.6505092422590195,0.5827917389401465,512
O,RMSE,8,svr_regressor,combined_U1_S1_U2_S2,0.5864938012099464,0.8417197585470924,0.8339887331424665,0.6424639861129701,0.5864938012099464,768
O,RMSE,9,svr_regressor,level1_U1_S1,0.588441199146078,0.8420618254107278,0.8338867292918127,0.639044752250899,0.588441199146078,512
O,RMSE,10,graph_neural_network,combined_U1_S1_V1_U2_S2_V2,0.5899092167939294,0.8552082279391221,0.8414567650612784,0.6531239505064856,0.5899092167939294,1152
